"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1","dengue_sj",1,1,"pois",980,26.472388158258,65.6537087142228,21,31,13,43,28,3.07917934217844,0.581992801753919,0.627989790706943,3.07917934217844
"2","dengue_sj",1,2,"pois",980,23.407907854058,68.9872950741745,17,27,10,41,22,2.99396889684756,0.449486591546393,0.499574838164864,2.99396889684756
"3","dengue_sj",1,3,"pois",980,20.9905572556581,72.8934934926386,15,25,8,40,26,3.42858003037139,0.737374031329696,0.769806993241441,3.42858003037139
"4","dengue_sj",1,4,"pois",980,19.0815050601815,73.3638148618876,13,23,6,38,24,3.45217169076785,0.739196113315757,0.770872882794254,3.45217169076785
"5","dengue_sj",1,5,"pois",980,17.3869820526746,73.783740302653,11,21,5,37,9,3.1668028470593,0.125396748134688,0.167534852869572,3.1668028470593
"6","dengue_sj",1,6,"pois",980,16.1533527689634,75.6805610260633,10,20,4,36,21,3.49505557602381,0.744049971650478,0.774397033471203,3.49505557602381
"7","dengue_sj",1,7,"pois",980,15.2597232281268,72.2931574591415,9,19,3,35,10,2.90203494386122,0.270884554780168,0.32579591952094,2.90203494386122
"8","dengue_sj",1,8,"pois",980,14.2329829248342,75.5436327064646,8,17,3,35,15,3.11408362696907,0.601242687551573,0.645661880605051,3.11408362696907
"9","dengue_sj",1,1,"pois",981,24.2181867619155,56.9397372219031,19,28,11,40,22,2.91662450512601,0.386444772156084,0.440560819946757,2.91662450512601
"10","dengue_sj",1,2,"pois",981,22.0418910439682,62.462491642093,16,26,9,39,26,3.2579271292361,0.702448181563122,0.740916236299116,3.2579271292361
"11","dengue_sj",1,3,"pois",981,19.7727130337851,68.9426352551559,14,23,7,38,24,3.35965174814821,0.7179727283948,0.752720086064367,3.35965174814821
"12","dengue_sj",1,4,"pois",981,18.003144078826,69.2036210884207,12,22,5,37,9,3.30065552447786,0.0990158437667907,0.135874841271823,3.30065552447786
"13","dengue_sj",1,5,"pois",981,16.2986680342606,63.6626937454137,11,20,4,34,21,3.39039312709461,0.743240399081466,0.776935826791304,3.39039312709461
"14","dengue_sj",1,6,"pois",981,15.7791988347437,67.963463263919,10,19,4,35,10,2.92159253466905,0.233533721797988,0.287381586187607,2.92159253466905
